card,money,cash_type_card,cash_type_cash,coffee_name_Americano,coffee_name_Americano with Milk,coffee_name_Cappuccino,coffee_name_Cocoa,coffee_name_Cortado,coffee_name_Espresso,coffee_name_Hot Chocolate,coffee_name_Latte
ANON-0000-0000-0097,0.41736873469589997,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0098,1.413455698621417,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0098,-0.5787182292296158,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
,1.677723668642472,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
,1.677723668642472,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
,-0.35510686998103025,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,1.677723668642472,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0003,-1.5748051931551315,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ANON-0000-0000-0099,0.41736873469589997,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0040,1.413455698621417,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0040,-0.5787182292296158,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0009,1.413455698621417,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0091,1.413455698621417,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0040,1.413455698621417,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0040,1.413455698621417,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0100,-0.5787182292296158,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ANON-0000-0000-0100,-1.5748051931551315,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ANON-0000-0000-0101,1.413455698621417,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ANON-0000-0000-0101,0.41736873469589997,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0102,0.41736873469589997,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0103,1.413455698621417,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0012,-0.5787182292296158,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0104,1.413455698621417,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
,-1.3715221392927812,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
,0.6613083993307208,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0017,1.413455698621417,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0105,-0.5787182292296158,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0024,0.41736873469589997,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0106,1.413455698621417,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
,1.677723668642472,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
,-0.35510686998103025,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0091,1.413455698621417,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0107,1.413455698621417,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ANON-0000-0000-0049,1.413455698621417,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
,-1.3715221392927812,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
,1.677723668642472,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ANON-0000-0000-0108,-1.5748051931551315,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ANON-0000-0000-0009,1.413455698621417,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0109,1.413455698621417,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0110,-0.5787182292296158,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0110,-0.5787182292296158,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0017,1.413455698621417,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0106,1.413455698621417,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0024,0.41736873469589997,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0019,1.413455698621417,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ANON-0000-0000-0009,-0.5787182292296158,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ANON-0000-0000-0009,1.413455698621417,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0012,-0.5787182292296158,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,1.677723668642472,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
,1.677723668642472,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ANON-0000-0000-0111,1.413455698621417,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0111,1.413455698621417,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0112,1.413455698621417,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0012,1.413455698621417,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
,1.677723668642472,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0113,1.413455698621417,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
,-0.35510686998103025,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
,-0.35510686998103025,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
,0.6613083993307208,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0114,-0.5787182292296158,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ANON-0000-0000-0012,-0.5787182292296158,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0012,-0.5787182292296158,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0012,-0.5787182292296158,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0017,1.413455698621417,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0012,-0.5787182292296158,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ANON-0000-0000-0019,1.413455698621417,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0115,1.413455698621417,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0064,-0.5787182292296158,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0003,-0.5787182292296158,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0004,0.41736873469589997,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0009,0.41736873469589997,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
,-1.3715221392927812,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
,0.6613083993307208,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0116,0.41736873469589997,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0117,1.413455698621417,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0064,-0.5787182292296158,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ANON-0000-0000-0118,-0.5787182292296158,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0024,0.41736873469589997,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0009,1.413455698621417,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0050,1.413455698621417,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0012,-0.5787182292296158,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0119,-1.5748051931551315,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
,1.677723668642472,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0120,1.413455698621417,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0120,1.413455698621417,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0121,-0.5787182292296158,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ANON-0000-0000-0003,-0.5787182292296158,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0003,-0.5787182292296158,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0122,0.41736873469589997,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0122,-0.5787182292296158,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ANON-0000-0000-0123,1.413455698621417,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0123,1.413455698621417,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0069,1.413455698621417,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0085,1.413455698621417,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0024,1.413455698621417,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ANON-0000-0000-0009,1.413455698621417,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ANON-0000-0000-0001,1.413455698621417,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0040,0.41736873469589997,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0040,1.413455698621417,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0124,1.413455698621417,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ANON-0000-0000-0124,1.413455698621417,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0024,1.413455698621417,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0009,0.41736873469589997,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.6613083993307208,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0125,0.41736873469589997,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0125,0.41736873469589997,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0118,-0.5787182292296158,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0118,0.41736873469589997,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0118,1.413455698621417,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ANON-0000-0000-0040,1.413455698621417,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0009,0.41736873469589997,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0012,0.2181513419107974,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0126,0.2181513419107974,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
,1.4744406147801217,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0127,1.214238305836313,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0127,1.214238305836313,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0128,1.214238305836313,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0001,1.214238305836313,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0099,-0.7779356220147183,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,1.4744406147801217,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0012,-0.7779356220147183,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0129,0.2181513419107974,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
,1.4744406147801217,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0009,1.214238305836313,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
,1.4744406147801217,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0025,1.214238305836313,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0024,0.2181513419107974,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0009,1.214238305836313,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0130,0.2181513419107974,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0130,0.2181513419107974,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0001,1.214238305836313,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0131,0.2181513419107974,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0132,0.2181513419107974,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0133,0.2181513419107974,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0059,0.2181513419107974,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0009,0.2181513419107974,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0134,0.2181513419107974,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0134,1.214238305836313,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0135,-0.7779356220147183,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0009,1.214238305836313,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0012,-0.7779356220147183,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0012,-0.7779356220147183,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0001,1.214238305836313,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0136,1.214238305836313,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0137,1.214238305836313,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0012,-0.7779356220147183,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0012,-0.7779356220147183,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0138,-0.7779356220147183,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ANON-0000-0000-0139,-0.7779356220147183,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0009,1.214238305836313,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ANON-0000-0000-0009,1.214238305836313,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0009,1.214238305836313,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0001,1.214238305836313,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0140,1.214238305836313,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0012,-0.7779356220147183,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0012,-0.7779356220147183,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0019,1.214238305836313,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0141,-0.7779356220147183,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ANON-0000-0000-0003,-0.7779356220147183,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0003,-0.7779356220147183,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ANON-0000-0000-0141,-0.7779356220147183,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ANON-0000-0000-0141,0.2181513419107974,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0140,1.214238305836313,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0134,1.214238305836313,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0134,1.214238305836313,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0142,1.214238305836313,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0142,0.2181513419107974,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0142,0.2181513419107974,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0142,-0.7779356220147183,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0142,0.2181513419107974,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0142,1.214238305836313,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0142,0.2181513419107974,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0142,1.214238305836313,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0143,-0.7779356220147183,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,1.4744406147801217,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0133,0.2181513419107974,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0144,1.214238305836313,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0024,0.2181513419107974,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0145,1.214238305836313,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0145,1.214238305836313,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
,1.4744406147801217,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0146,1.214238305836313,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0147,1.214238305836313,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0148,-0.7779356220147183,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0149,1.214238305836313,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0149,0.2181513419107974,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0150,-0.7779356220147183,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0141,-0.7779356220147183,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
,-0.5583899238433805,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0148,-0.7779356220147183,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ANON-0000-0000-0148,-0.7779356220147183,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0151,1.214238305836313,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0151,1.214238305836313,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0148,1.214238305836313,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0141,-0.7779356220147183,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ANON-0000-0000-0077,-0.7779356220147183,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ANON-0000-0000-0148,1.214238305836313,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0152,-0.7779356220147183,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0153,1.214238305836313,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0153,1.214238305836313,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
,0.4580253454683706,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0154,1.214238305836313,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0154,1.214238305836313,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0001,1.214238305836313,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0155,1.214238305836313,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0156,-0.7779356220147183,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0156,1.214238305836313,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0156,1.214238305836313,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0156,1.214238305836313,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0118,-0.7779356220147183,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0118,-0.7779356220147183,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0157,-0.7779356220147183,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0143,0.2181513419107974,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
,1.4744406147801217,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0158,1.214238305836313,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0158,1.214238305836313,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
,0.4580253454683706,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0069,1.214238305836313,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
,1.4744406147801217,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0009,0.2181513419107974,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0026,1.214238305836313,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0040,1.214238305836313,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0012,0.2181513419107974,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0115,1.214238305836313,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0159,1.214238305836313,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0001,1.214238305836313,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0160,1.214238305836313,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0161,-0.7779356220147183,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0077,1.214238305836313,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0162,0.2181513419107974,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
